employees,avg_monthly_income,annual_tax,premises_area,downtime_months,direct_loss,indirect_loss
75,43409.8219095201,267936.59429813933,809.9087309120923,6,9360420.384651579,18654255.949743252
135,23083.660240065547,239387.33928597235,858.4619474065905,6,8229298.991830539,19367563.764200784
14,29522.406250786516,230662.5836653888,303.3305938476765,12,3392195.3927596323,4971873.197413016
102,47645.61340583361,71701.1434286588,877.7050966794008,11,8721105.986092003,56946523.447245196
93,19085.96355347785,55410.17249364617,671.3892985403164,1,6959074.719006844,1852104.012227462
39,25585.040694320414,198503.175227021,325.2392787647626,7,3255217.1249228227,7159282.734785425
6,34258.31102174183,265783.4906307903,987.929979246448,9,10662594.45364013,1947035.7254178436
128,40213.55718015889,196110.36603515898,952.6732740450856,9,9588917.887598576,49381629.05247767
28,46066.135468508204,103308.71636138271,595.7189340460794,5,6053192.508463072,6548494.147705052
78,46618.919502940604,72629.9744873033,851.0479594795853,11,8554403.6548616,41399478.2493359
170,41065.60297490492,224899.11320443373,298.41976428387807,10,3068660.9247570564,64867635.13119627
26,19133.233463732417,230442.56932945238,445.2351467803455,1,4245948.590427856,486243.52405809
158,10992.373201702632,93132.92517177717,224.77317270664201,9,1999359.913574676,15344287.97735688
175,25350.957214224953,57047.578874134066,544.0975104977856,10,5566369.943497142,50918977.11086681
187,15661.954039512933,152070.87830579927,521.201358568082,11,5767458.046464457,30270079.96060921
43,38415.505897531926,195679.67553325553,252.17256466348806,2,2469892.5019463343,3255838.9897959423
161,36445.22347302867,226500.6023917978,689.1616090302927,11,7156216.267382019,63750686.66491968
24,11758.865664858193,252486.2522882257,161.90078074914192,5,1499157.0752938688,1620671.9437435719
45,43463.75116523804,202634.35682668307,108.60687851622563,8,1055862.0744462388,16026498.792559832
186,19949.73065164729,77720.15214962125,415.6597202292668,8,4166640.5344746727,27427435.515784744
152,27289.08301964169,220645.4180356037,439.3335388954697,4,4386754.03706125,16335545.460819898
112,36717.3494182297,296044.1607237205,353.7535762001619,6,3735157.139987506,24215371.771167837
151,27176.75147409013,276396.14614935097,295.0493056993379,2,2682483.0146041987,7629333.51558126
88,27651.512111997738,267917.22731737816,371.83752775905384,3,3686772.592399077,7370340.277894872
115,12625.119813429616,125542.53833958521,205.20679525449785,7,1987834.790121055,10373882.067850346
70,26057.74197040015,237697.04411350016,433.2798456762335,8,4135427.796107779,15538601.768306552
162,40593.915728799344,262775.86149128637,909.3732048415715,5,8761271.427247372,33820123.33721762
57,46607.05348746391,219581.5511578158,263.20553714839633,7,2667924.683442636,17619394.964170072
38,26539.88548253487,112640.43914199513,700.2285491328329,7,7053506.676877686,7065391.611171678
154,26943.433075163153,288458.4929687396,184.6952848779474,1,1828791.6157886437,4539917.464907224
71,38105.084252946086,162704.85286466897,386.2112928097192,9,3601095.3092908477,24951956.665674865
138,47710.880044211066,82451.38966646986,355.11604151799344,8,3503769.289718448,53961569.48392945
31,20682.43760957441,77444.473764348,940.1779246879114,7,9931551.330872804,4343933.035097612
14,27605.768261517474,211879.74682476145,456.5829530117185,5,4190776.0703684078,1958574.3461391388
77,41838.92974209205,159427.41160418477,705.9426465923148,1,6807493.935548622,3100106.2794873156
100,34387.742774961545,73620.96879474091,622.3396685227628,6,5866605.255264535,20702905.341930922
52,14423.45375855819,235091.14303902365,183.97857152052333,6,1738160.7545755806,4656080.871767775
74,35109.30942249062,249831.29181465492,942.5634284790874,10,9311387.492388926,26358119.109839555
191,17469.851383893074,231353.90769661282,378.57582726297505,8,3664571.958699322,28312097.3999731
104,30408.637363136168,100565.21942100322,92.52043799446724,1,885566.6332991734,3200377.1859795447
63,31164.130706417538,222443.86399901734,335.42152150197825,9,3357427.909996888,16052111.16586196
6,45048.13448899939,52680.700723596274,368.8520395882098,10,3399484.012579202,2685842.671271595
161,28499.770960497524,126278.0349196023,138.10806100979084,3,1518916.4376691903,13710065.804737056
69,21177.69688943577,149705.38285188592,638.9785360609457,7,6208682.646439411,10039423.58069285
87,19238.653928641263,258811.7372213754,379.42599526446816,2,3723082.030724722,3354109.533925067
158,44970.075067373444,147598.59326735107,647.6778760144223,1,6365743.4375481885,6881733.493754527
14,16840.434176729133,52817.361547349574,56.4035354096138,8,536697.3368660894,2042013.519448935
57,27034.74243532575,138086.60295700235,982.9459790412149,2,10444569.544866892,2896993.339604884
83,17486.92459707788,174731.0245898218,211.99054061744752,8,2147190.108988631,10946138.620239543
63,40932.16160457501,287251.1966681933,676.3644373696895,8,5916024.180649571,19216770.19484281
154,28974.90559898476,285258.5759473862,729.9950881155397,2,6848076.676326962,9319129.150304474
183,24045.74762227248,95218.5095553529,213.02793226010226,9,2061590.5072110828,36635903.7216492
52,24443.985625058674,96286.6354348629,156.12666799729766,2,1610756.0723437553,2628021.092217037
153,44088.568268919174,90845.36411613761,194.94833225256824,9,2065563.755553312,60369057.92332538
127,32150.958171777525,247230.48310352582,284.4773430526973,6,2825371.213499863,24293685.506345317
26,38714.71404525054,51505.51009210159,209.82051209326337,4,2264953.1883074483,4123986.0125230057
104,45881.54065002738,81794.29954796933,690.2994556082775,8,7170018.157253781,41501596.064649224
102,46069.66704162568,184489.90791102475,449.7915435397639,9,4980006.64047188,39837743.592484154
162,23140.362173514528,111890.51672169138,560.9020147895949,5,5452023.768996055,18117392.910395414
29,48098.05052585541,73089.11455981553,94.96994936870036,3,930543.0684352561,3871302.0863958634
32,10995.035280584218,139969.50308345858,868.1865149456871,7,8774653.062537165,2569079.1239105677
197,25073.422440646627,118551.9012650612,212.0429755458826,11,2042146.0637169934,53056169.04883119
117,45831.95430035366,177776.07662857114,392.14471488233374,2,4074832.439239518,10161312.108458938
49,20985.475192679318,294808.39845754893,118.30655783637863,6,1109945.292040605,6170675.691755441
72,20923.258012852733,81076.1592037296,179.95347791591317,4,1666375.4498471657,5742458.24187496
11,22104.89140327555,143181.67620852357,682.5094394768784,11,6806026.603297803,2918928.2998544974
53,34492.53539387689,282996.25446811866,707.9576521429045,10,7603527.003916445,16680494.659191953
141,27533.31102457415,269218.26087345567,693.1172103940845,3,7101721.215862167,12549615.749982247
168,39069.39345413371,148567.75869607014,574.529948453721,4,5979840.146278243,28100106.374627072
87,45796.42570258663,224738.31612993413,954.8955808113113,4,10345189.42265824,15325971.052270446
133,36967.974997714424,71964.25339533639,531.8183027301476,7,5433237.570914508,34966409.308121085
142,18178.66880790302,228135.26388590378,476.9414278316242,2,4686970.769945467,5828000.336025296
168,47307.276094420085,293214.4323711854,285.16828743128633,4,3059292.816826656,32260119.48068035
77,20579.71493389914,184372.0382085479,143.907052803282,8,1508581.4598259027,12151741.236877812
50,15995.771813126325,174622.55675860355,570.7471834678698,2,5498107.1685949145,1705198.6061718527
110,13598.691154438437,96829.65492547757,349.1456773581867,5,3343158.4223163314,7735940.917413049
164,32535.349626646625,208447.04972682297,547.8241140309894,5,5463785.233636135,25354167.13574646
36,14550.498499226072,197609.32019472873,245.81312434745573,2,2568618.3997549205,1032065.6972577792
10,15551.035364505231,212983.26486893764,846.2640385975158,1,8051156.717933763,171392.56521227595
180,22001.219223819866,56520.821671180456,999.7123491761156,11,10064364.678116005,47205398.31573347
170,21266.120387378553,187180.8720872684,356.28333461461705,10,3724181.3534119315,34237270.575466104
149,34169.58041328569,198733.71087434326,850.2112268973133,2,8397232.592825323,10054007.648531724
78,42669.81117890726,101882.53385320056,879.336829572787,10,8917271.396860804,36147026.38993013
118,40453.986248115696,102083.21437213401,996.2700993192257,7,10206769.566473395,32662532.583250135
31,20499.37818865907,119054.54212773746,375.5841232890804,11,3897243.7742314124,7475154.457360397
58,19812.4199194392,227930.3979318094,768.2393240284005,6,7713032.05159982,6959478.608767998
182,48631.6612042787,201566.5158830929,267.36855345988613,7,2657040.7331703836,66929425.54754607
167,10329.449663678404,261440.66152945114,643.5562012275361,10,6762683.795885802,18378582.860425364
89,45188.821322408636,123914.64296077455,719.6004409991957,6,6272906.744301239,24396574.512784913
131,17989.140764896198,278017.01497207955,754.0646579083416,6,7865129.782636668,14217423.640214365
157,47891.372923590716,235926.54049583958,246.81356015523855,1,2540125.18574031,7195374.584141675
160,23692.291393100786,148752.91750342422,856.2892919713851,10,9215136.715874294,34729582.728016675
115,27614.07095573009,73815.51640636398,449.9232673729148,2,4628574.461264562,6357489.950668678
19,38284.82455777524,114245.91562187063,255.5510418478273,9,2422981.833052883,6776713.77030539
136,33506.76205893041,289192.05430371256,565.4045339533064,2,5683015.955030364,9529309.028942036
97,22717.573188272912,127590.84397101984,870.189273126595,3,8275682.886226683,7390732.726465694
127,32153.23663471294,132475.2400372661,968.7335142892081,6,10242633.688639851,22889022.637086973
77,39228.27537451545,97397.23277442926,760.7974306414807,1,6671727.652531068,3007363.8887602054
159,11693.397836099684,251712.65028469134,55.341741957794305,1,509097.7483946622,1924357.5955057107
158,10447.972210228165,118911.05756056934,177.96572244265832,1,1672830.227374894,1577242.9643090277
151,28322.67756291565,132564.5620922139,122.46028711692244,8,1124925.390379809,35276091.9099078
96,15273.464712140569,153587.02710790664,146.1530558441905,2,1437778.5237159594,3002511.1472718967
21,36573.77165858858,158432.06994365243,413.88320821878636,10,4052123.533065619,7662652.290829704
47,18562.09824909737,152835.19760375543,371.5686490871964,7,3869686.6639727703,5727186.909914078
125,27314.04427182684,175935.92384368216,158.00073220489458,11,1429146.3036711838,37593523.466872856
45,17906.83747497076,253628.2199041008,888.1235840335366,9,8643174.693409594,7603345.647201252
174,31939.343429964978,254821.2601855055,634.6561975157422,3,6429282.781811775,15227112.239327507
182,14642.138375382756,249578.28344083673,806.6401435086265,9,7690719.083320393,23754477.125172094
172,10924.27411149921,75281.20977912188,402.9719194126593,9,3696752.618448784,16685970.728435844
43,12045.265524267888,249919.70081870354,439.7242154731895,2,4552444.123503501,1126855.6523505377
117,48170.3376606124,80062.9433716442,351.7401500098916,5,3617531.5122804744,26633290.79940096
155,15691.448744437432,81180.9425130645,466.50528149356654,10,4170058.905526432,24972563.43549943
115,38339.13012547341,286965.6929087402,629.858399237301,7,6163488.46053008,32012449.469236176
184,12717.04816891305,254849.46117638535,518.3348074482294,10,5024178.978078849,23811046.463696674
51,14326.414089407288,188102.61671700215,846.0211558790277,5,9228466.373596111,3897597.5353107224
67,30355.050056373388,268742.5511194655,905.132210179333,3,8196339.866627676,6795027.740347659
114,28594.837206173746,297341.1606379657,496.19966069921924,9,4850359.656385773,30970215.459852014
73,48063.212377594784,202660.5166579444,277.76058133121694,8,2883160.8487472795,27570847.281942338
47,47793.41812082949,203224.6092453795,947.9327984863435,1,9422612.714724466,2330081.1203515427
180,41184.34570169861,238606.757289982,748.2867108983766,1,7883403.839492724,7864074.570653984
38,34084.07320509399,108034.73809133319,658.1207317511859,7,5928749.043575905,8777255.175364442
44,28198.41269572044,91781.21537969983,758.1430469427771,1,7092929.729070907,1286697.2971943314
65,24247.141373136845,239895.18750376813,122.18269327707674,11,1202580.7765802226,17762028.33149318
182,47883.50187902222,136226.19874852558,114.24501125578888,9,1170362.0395595522,80834129.36092046
199,34116.35245698742,83767.5890764835,195.46461995193803,4,1955042.1986198244,25306257.207776688
66,33162.90110743978,128719.43147943744,190.0784190685058,5,1958925.802254449,10917707.542178756
62,19276.044870756596,139659.21696864383,449.63695110693425,1,4420647.825305369,1168428.832198328
165,11867.912715404524,291306.91487642267,199.53387817109598,7,1864687.7695566379,14077097.26899578
79,47807.54319038177,224489.92777198082,861.7993620532667,11,8855973.74586965,43286220.84947913
20,22549.41035378616,182714.07934993348,599.1920843816246,11,5533429.078543411,4667517.55893026
86,27703.560932978347,292218.2846706512,399.84880153273883,4,3804844.668051266,9807149.949449051
98,14585.597743428272,275784.9351185452,116.14141131400373,5,1081946.75332324,7803928.616801719
52,43476.97319637168,178000.2141535399,611.4764061611688,10,6170625.161165988,24480730.09569572
142,11105.273314237225,276419.9088442452,160.70617956252,4,1600607.3705376098,6908264.762386719
86,43359.63048396386,151076.16451566416,756.0592378824759,7,7130383.756554203,27296656.31546632
42,15611.400511518672,107605.16633915616,812.6201919066305,2,7803724.829699242,1417074.44959778
131,45462.56450524608,108169.54420552129,566.7774450618491,1,5568006.095202209,5853440.520619992
23,39190.90549344629,215578.88111053169,192.1227161838146,11,1982104.3674132929,10091411.696085306
168,16586.810500292202,175267.5801768193,797.5195875534422,6,7986408.132377553,15536931.163310958
191,32632.719714378723,214737.71175136167,342.43639979636725,1,3473168.216648201,6094887.942915612
67,22506.25257420878,221518.99106554248,261.5204856157868,8,2671795.1098144357,12757967.70605579
81,17129.32395646334,55580.7182244294,497.02880896750406,12,4964954.816660988,17159901.77708131
178,44367.287976444335,63509.89808697558,926.513929313772,3,9363927.065234827,20670055.480277427
135,26140.910660289177,183169.43164781248,332.5046274707975,2,3301360.284100611,7124414.074892353
106,25941.7485746153,97758.86944001922,910.2995759239892,11,9773727.344093675,29638071.771262415
69,16795.4669922648,208133.44220110992,100.97064330283649,9,1036412.6403663054,10450081.646239964
124,25322.62704343115,188046.434792662,129.34751976704948,2,1412097.0776385139,6776099.908135446
95,44864.67385315401,196440.0895927228,713.6329738784847,5,7588825.95153879,20257762.1448458
12,24525.148419585435,125613.84495775266,231.06302837576678,4,2287683.829993253,1162954.8476528036
183,48064.142499991525,209960.87656947417,350.7896490367941,10,3473386.10182598,95857936.95412748
77,47852.3559683355,257373.15912125577,179.55433193155008,3,1646713.2278796686,11020632.101958783
138,15795.946372293842,299517.8133980593,365.63585567592094,10,3453451.700300247,23180520.204370156
111,17092.450140905796,259611.09654305357,316.4369941978402,12,3324138.7325725937,23231051.64029326
93,44506.96281327557,189374.68991998685,749.5207570395345,8,7855462.630647026,33408902.587546438
43,25710.43675698877,98357.39791998913,716.9222187795916,12,6444968.852766193,12780982.441819485
117,10174.959291320374,220361.46902995522,957.1808176069471,6,10201305.144785147,7661759.534809916
192,20954.872788214838,284413.4463894946,738.2006009143888,3,7819207.302097602,12626482.428804003
32,33905.1597278224,102966.6349330756,710.0768653703157,3,7497662.932470076,3214294.764776802
101,41970.63863839872,113998.90513164428,709.4936946095191,9,7276665.416477924,38253781.92757351
186,15335.544683730383,87252.13585291279,888.8190828657673,7,9113931.940877263,20643128.02761293
41,14421.654576669414,234180.41090660042,331.42489623177255,8,3283556.545729759,4684004.977123147
141,46883.706142893265,151640.3758559148,335.087503734114,1,3244823.707678864,6071373.795741605
86,40045.934712903305,65673.90972159602,754.15311921969,10,7969726.194911223,34696387.70668221
60,33591.184031123135,268737.49787257006,267.26988029262105,8,2637674.4105446083,15682893.04475465
191,40767.471599837125,189417.97617564167,916.4190039405714,4,7403783.147065084,32590518.751055226
89,27154.17445226554,132773.57300008895,558.0426388325418,4,5753543.022680513,9575763.535617582
6,40338.22989236507,135995.74401527422,335.1186816881902,3,3174641.6181429997,710188.6310245364
193,24872.119650981433,122562.8050477267,787.2949332054833,11,7932775.814438123,53416880.85707741
62,19763.782899704092,163870.04309816047,346.7045983815313,1,3754742.630885843,1161731.3466873586
111,39160.536851718745,134260.42212203622,965.1144012182781,2,10665613.650056962,8914813.814925741
127,26786.89168629073,186986.57601765235,983.8397492387355,1,10179618.40712907,3057642.6943859723
192,49255.08417304779,243379.31306782356,683.4564298678863,2,7284118.081691707,18977232.058005497
172,23979.40729232404,218615.32086109338,157.9521952627178,9,1638352.1612940128,38034923.097574174
168,46869.09682124264,123614.22318852929,300.0484074366279,3,3121192.1072657593,22232894.878575187
118,47318.50194268318,182185.2528849448,539.6461141052525,7,5644522.108225622,41679363.37849045
111,19674.117882589846,260031.5399780627,858.8750775930826,11,8130110.810022535,22385166.982100103
41,41928.84726352054,67051.55868568138,225.6421720949272,4,2111962.136909905,7004287.13471028
83,27322.980205782605,69574.3167467262,149.1832860632357,3,1567427.1231228076,6279747.604789133
96,46700.98908921392,189042.51701243836,120.7536090295838,2,1226030.0392632463,8513372.414306233
22,28004.97090540955,209778.7820974508,531.6191842420446,8,5358500.524278383,5151810.243669068
102,39772.148693494644,102853.25394397601,890.4659211149705,4,8693377.216585325,16652250.968588913
67,28678.696366551914,236305.0316728795,90.24128051169774,3,886254.7517563902,5867298.794913084
154,19112.030228514246,211565.84426018185,251.70545729385788,3,2675213.7349550626,9211360.524300441
143,17974.00515778745,280822.3170590716,708.5941650475266,8,6785199.265273474,19440104.587376166
190,27017.247770253824,92238.55046463417,834.5702633865296,7,8351285.943113048,33242123.64353636
189,40219.7862805686,237843.56633950266,817.0295528342111,3,7848296.997338946,23596060.55860318
8,34202.85940723067,70910.77264581676,795.8146544543145,4,7339984.748930093,1020420.0010871292
139,37545.171596021726,191323.10237947438,173.30981077267296,3,1742372.4951052046,14750828.410357174
65,21293.0540292777,187973.78487478645,427.37570307377257,8,4432090.830042049,11128955.640608896
111,29257.41383830422,147096.26116168516,985.5074296901593,2,9331536.827304883,6616770.68610332
58,11775.81059877308,261142.7869171418,989.4431930086837,2,9543011.51783116,1429630.229625206
92,42701.29663832483,51092.66119650306,622.3060223564785,9,5854694.337409445,33032740.53562382
72,49595.686489594984,180044.8504746302,723.8038444850775,10,7286217.487552874,35899219.15455084
133,26275.162504986838,104288.38745879685,953.7196064710437,3,9305397.206698045,9946954.800630199
59,10438.546125261733,235874.6547791082,477.43146817914993,1,4267708.735154571,647033.9162181629
7,16791.705582037896,60766.85657652429,180.0235149896036,7,1768375.81644376,864792.5971080321
170,36101.075110016754,257888.6720453944,685.5014317402743,6,7211630.0857928805,38560803.61785469
125,34483.17272815437,259523.05667673788,962.0971896554973,9,10178528.453429554,38530970.008705296
133,41514.58878342176,258216.50310087574,712.3457891729797,7,7554104.468464808,37895677.63662601
106,20155.360438442727,88142.13168316746,813.1550706725508,6,7727557.764480062,13974467.02038299
42,40545.276621885365,207601.62964026124,451.61136377208436,7,4248295.988414866,10929830.387995219
89,37519.36086094679,53591.8397958474,141.63999643760852,11,1370537.463891978,40185973.87515049
161,22912.57990855373,261990.64782229994,210.43798222414665,10,2206745.25743088,36699841.09253325
137,31819.52592227848,230743.79837715512,983.5220879637033,9,10296449.371665612,36689008.60253799
96,15890.952339933068,182788.43272481317,518.5251011445732,2,5185999.442582878,2986725.0664588003
25,28102.580137423305,232647.85827415428,61.41956066838738,5,648536.0257989237,3756019.4434622396
199,45247.89358222564,73581.02416294305,957.5989166946151,9,9866610.054268772,84251045.58576979
113,26847.65519301563,182163.9580442141,522.8909163725003,1,5102849.1716966545,3361642.0126122925
51,43582.66825901688,122819.12295411136,844.4549783772458,3,8298866.020698074,6753993.45194429
88,33610.13461038777,293154.86580574326,571.0352349350488,1,5348205.416766502,3024012.5824186676
87,17675.06852409427,264279.4876559754,146.61716949102305,11,1457084.2861087814,17919502.009557787
39,33244.249787915855,233318.9239584942,634.7911030253493,11,6154485.681739264,13031614.358087838
73,30239.333166282537,283436.908812433,997.5302625036288,7,9475175.699176488,15521575.410522945
133,25945.65340785536,136710.82614136842,83.00089351364592,11,799449.0712799791,38435980.88824317
144,14785.217580642813,275219.9747470453,849.7044876392919,2,9131950.651276592,3977132.793606921
192,26668.346553889194,131309.55802667758,273.7067558682267,2,2673710.6726508737,10191072.172684936
31,12910.495049585084,233199.17992278826,424.1729115765763,3,4576230.842705568,1218470.880536253
60,13950.76205595005,234104.22794411227,404.0740361842506,8,4052360.6537360544,6811726.037959822
27,26636.66131730864,54587.469113523366,903.8573345556637,6,8935117.845840778,4700776.295356739
157,22215.259278738547,140264.9245695488,529.2618793902462,10,5430648.794682522,38616157.79751716
25,47021.773034488935,54858.16810212447,474.8155724927061,2,4182134.4546115464,2346425.263303658
65,25028.23221521082,299273.00440256216,827.1238533949376,3,9132085.599222848,5079087.2232140815
67,40314.324882884,80549.1904573095,96.46177758970038,9,1010684.7315160264,25693766.092565317
126,31209.90105464971,185702.72391202734,132.1334993404626,2,1334954.1435241066,8049844.065933041
56,38163.42674569342,247639.0596906593,70.60441403247484,1,734767.8564712495,1992788.6438861424
92,20404.639320615966,100315.90056522311,703.5837588071731,9,7055058.88879669,16997042.84457156
157,47676.19891353316,171263.16702386818,549.3353302252222,6,5326620.086836763,43654947.33642191
59,31203.539876576957,201857.1902302877,882.2210195748685,10,8811895.575802222,19335172.92672811
50,43252.96285140999,90051.18859888634,523.6062578239754,7,5125663.526517176,14716508.421116967
36,24601.82773904454,244638.86497788463,260.7285941238945,9,2490128.795198853,8180498.927845344
59,14008.453962020982,124834.11429734132,814.8900044491953,8,7988017.099126558,6794281.075709237
100,36948.465908833954,102755.76908471007,329.6076615209917,8,3331123.1043144115,28330815.74958914
137,10310.38593349698,189572.18660935422,938.9052930445986,5,9555924.673053972,6739662.844169425
40,29011.71906262033,152578.40691073448,287.90269345962844,9,3082066.3949964033,9912848.077239988
114,17712.07610665837,280071.48615910445,209.33462022677247,5,2060972.5539028463,11062161.004855614
181,35095.02017741449,270015.6745495385,518.6577919351535,3,5003415.629548094,19727099.057617668
110,49176.794925514085,170837.6658472208,97.98936207173116,11,918287.5950179268,59626045.16178257
62,28576.11625282584,139815.9436813994,84.59114205848675,10,864615.2168806377,18662643.85219882
43,42699.93026102667,131379.4954078163,521.2138179926851,8,5592224.863370153,15692297.942466296
84,30311.367478044842,116890.90577037685,254.3515367550482,7,2493801.50897927,17864798.896826286
101,29833.601244160964,186136.9634281193,58.88500647542224,11,572274.6296580774,33972845.4856303
117,47216.93972715111,251244.65118363587,331.2540658599456,11,3455827.906387877,58911633.74979912
65,45598.63474986726,127689.15205088945,503.4989861542623,8,4767239.6444638325,25824781.494366653
141,41432.01860751898,97523.52242202038,424.574266387402,10,4589679.244914287,58628914.91352143
10,21850.230132671364,168870.95154582168,178.69599285240196,10,1780208.298029055,2459554.9042183924
113,31800.336628957622,67258.60419941663,600.6910864403786,5,6119749.103010982,19110016.471679248
39,18955.8893322274,225319.75153242672,724.8163415902552,7,7261834.97860571,5349402.558595101
43,27756.66792186159,179589.56657548342,691.7622040551306,11,6051171.766905029,14048961.579674315
154,29368.522630391624,174093.70199321356,424.07382521910887,2,4226720.866831863,8485185.168641377
173,43265.601606773234,125111.34488750562,180.71634361255832,3,1772628.1275099653,22039794.636150878
122,45841.134612999726,276168.35938293417,524.5124348161866,6,5347315.418014302,35148092.98458163
9,26584.802495859116,72621.57296238818,895.9101671902285,2,9471014.468986392,481698.4498966706
174,10708.177802929487,267456.00222175784,495.2867064941712,3,5074964.058885895,5997713.06888545
91,44470.95359157419,144176.30060398066,235.89699725450825,1,2280417.8183374885,4142807.607463379
80,16971.14714005443,270155.87899375556,138.40063793904386,4,1497983.877080026,6118213.051356356
199,34875.27855561574,232190.36458309588,946.7303061939356,3,9488674.370142017,20780085.13495405
162,10998.836017365247,76042.68166550958,755.8589384330692,9,8042602.349976483,16093464.005662559
61,25980.25901042257,257884.07162733842,347.3186240654582,2,3626361.8169948524,3259305.9117257884
131,49438.41208461399,220544.20842487627,330.58478589491574,2,3141147.5149128106,13518675.538185138
33,14027.744044152125,58075.47822883711,900.4575623864677,5,9481989.76622247,2188376.4572554836
169,26947.726079985692,83425.67052741749,218.68982306916857,11,2281779.674336814,50219538.46212554
91,22285.998007598086,208907.01395892378,558.2854251737173,11,5604465.731057265,22734025.4543963
145,46203.52493553057,215650.12572007123,727.8290614203363,11,7115738.950090678,72884560.02649438
164,44773.60431629421,236662.85820939875,426.57083436740515,8,4439475.260128037,59530795.266226694
50,19507.950412249153,230061.3501937455,87.90722541593414,7,922734.7790463197,6727065.714472049
120,13247.511482017246,214879.98866748874,266.3708730335455,11,2609170.6298730536,16242005.15747442
116,35085.5357624447,241559.72543660563,906.7177305702551,7,9341879.825500298,28262743.756615482
155,23454.748475348388,193771.42647309322,546.9630184975767,4,5377576.485046889,13302167.339190995
49,36883.37562424252,115197.84638111372,824.6691841635713,3,8020236.961567029,5459401.289667859
149,11284.79024271258,278094.1534326796,577.9012656510864,2,5903982.837707109,3198426.4022587882
108,15335.969407099576,54553.50773299448,946.4219909266882,7,9837620.9136209,12153369.904890189
89,37454.88931090574,141640.42996787257,913.6773717790029,11,9373731.349542525,35730124.45233432
198,18494.826212099913,232217.57327429083,508.74363990988184,4,5052454.241713386,15669125.121471044
138,44303.50703049606,156789.01028741858,352.36032416453196,9,3321564.3131069234,53811535.9213835
112,12343.635508405418,56208.60187000358,621.5853479783298,9,6119608.032843581,12912074.006145522
22,18619.279311422986,66495.22577905329,691.1432975859999,4,7040209.847892182,1680082.525739815
98,49942.40993940274,212159.34228457217,523.4373376855999,4,5798149.942523866,20498804.612542816
154,27323.044103471704,291216.1498513249,831.1690600403397,8,7907535.843660191,33947043.57292323
37,38118.626541785736,187965.90895862473,224.16209569563864,9,2228674.349717521,13667930.08987
162,17306.521954280546,176689.45450594227,367.69123909283076,6,3647209.2942376896,16997925.625733126
130,34394.749399421504,129581.30326406681,702.0575394981303,10,6234021.610515207,46133216.62639081
164,39044.24273477674,114172.66846651578,284.3496721181794,3,2759591.521018321,18388949.61516902
174,22579.06543466042,55246.24543907118,467.85250744945216,10,4399246.910519439,41004951.77782338
126,43155.884479035114,118238.71691011779,965.5468692968781,6,9461224.98305776,35705849.964325465
142,34136.70313889133,162277.6102163131,644.5821740522455,10,6930364.825520896,48779151.31933125
119,25564.92038460121,99487.44576223753,951.6043729090694,8,9828036.400064524,23456456.318836477
168,32305.69573372634,71836.99712035731,736.319333086147,11,7427142.075240449,56627976.90029861
166,33070.433897436975,229431.96681365065,738.4334311838143,5,8104231.765196471,25640447.02698829
32,16621.41170775464,273655.06726701674,612.2643150056954,3,6554209.192008204,1558171.3876672427
15,26109.294794678644,284193.0174217714,185.09816507399046,1,1776657.155098397,399942.53042271145
171,23737.223520779724,204499.68212424734,543.7285763419734,11,4940584.70800365,41372967.752650045
51,26036.10890316504,63193.64564982045,290.0328904782974,1,2563637.0786180045,1355588.8833669054
131,40444.423539410316,235215.65749044335,998.7389266337162,7,9548062.406185621,35801196.6173559
151,29301.536298666906,77523.8263154716,303.6138430961595,7,2949997.530428024,32163168.594387352
122,47612.646129570574,217437.029421956,269.151551288376,4,2899738.20077462,24607653.793402623
147,21747.056534337447,244841.45893696893,642.6889973678424,7,6813176.987238523,22951860.126867242
130,26628.14313139716,231466.17770661818,535.4013725586486,2,5600120.7325167535,7253768.663366971
160,41478.27241916166,287970.95144028263,70.28526759178845,8,685163.7798773937,51601838.929388255
156,31840.98373283001,234536.57111684742,173.05652004284636,1,1714239.4133639701,4598063.72531098
76,31881.12585697791,223302.44449545213,820.490794736137,8,8037569.283793018,17906446.098002017
111,12133.60652020734,115435.7930457756,509.50735739018256,2,5656709.213714569,2653537.824256884
141,25943.986508738235,281192.1716089754,188.71445408186366,6,1828043.193231086,22105932.47363718
179,20829.3492968693,94885.96769854173,491.98043469394696,10,4724573.222254574,37176152.707401685
37,49973.404913244616,276224.1528682816,290.4916289282835,4,2986969.1663863654,7579622.869040521
194,22334.20282529241,128165.6358364776,262.4118880567265,2,2497791.2872741926,9083375.009811005
23,45379.86139175454,82540.89846941718,959.8390126228492,5,9866097.475428974,5668739.220098512
199,37049.349401619096,256670.7568177927,393.92330051485396,7,3996205.581991741,53299024.91446383
78,23636.656367683616,50623.86340020729,94.10954943872218,6,906208.9440729717,11280828.676598256
172,31741.375134964946,258022.07942020768,971.8103390054376,9,9550911.847495211,48312953.01457351
179,43621.43519796775,115577.96051149398,805.09759603355,7,7710573.829989973,50673232.669918746
197,45334.731921236475,271180.3181889053,291.6926412359506,5,3064818.9737220164,43443647.156923905
161,16415.75500024581,222869.7955603948,438.4472429701218,9,4352126.985536609,23662493.536594737
182,23582.925648326785,216545.83321264753,869.175095865372,2,8598753.532855522,7814931.223549803
102,23408.927208542867,141329.89079121084,389.54284335711054,7,4053085.744502447,16252639.735622268
145,11681.791843037787,64850.743472692746,589.0338399062689,3,6089197.754585252,5403390.858079055
